title,year,month,day,pubDate,link,description,image_url,image_caption,cluster,Emoción
"Emiten Alerta Amber por la desaparición de Jesús Armando, de 4 años, en Tijuana",2023,4,19,2023-04-11T22:12:10-00:00,https://www.proceso.com.mx/nacional/estados/2023/4/11/emiten-alerta-amber-por-la-desaparicion-de-jesus-armando-de-anos-en-tijuana-305175.html,"La Fiscalía de Baja California emitió una Alerta Amber por la desaparición de Jesús Armando Vizcarra Soltero, de 4 años de edad, en Tijuana; sospechan que la madre lo sustrajo de forma ilegal.",https://www.proceso.com.mx/u/fotografias/m/2023/4/11/f300x190-171990_180150_5130.jpg,"La Fiscalía de Baja California emitió una Alerta Amber por la desaparición de Jesús Armando Vizcarra Soltero, de 4 años de edad, en Tijuana; sospechan que la madre lo sustrajo de forma ilegal.",3,🤔
"La FGR procede penalmente contra Francisco Garduño, director del Instituto Nacional de Migración",2023,4,19,2023-04-11T22:01:11-00:00,https://www.proceso.com.mx/nacional/2023/4/11/la-fgr-procede-penalmente-contra-francisco-garduno-director-del-instituto-nacional-de-migracion-305176.html,"Le imputa ejercicio indebido del servicio público por no dar condiciones de seguridad en los centros migratorios, lo que derivó en hechos como el incendio en Ciudad Juárez, Chihuahua, en el que murieron 40 migrantes y otros 25 resultaron heridos.",https://www.proceso.com.mx/u/fotografias/m/2023/4/1/f300x190-171524_179684_5050.jpg,"Le imputa ejercicio indebido del servicio público por no dar condiciones de seguridad en los centros migratorios, lo que derivó en hechos como el incendio en Ciudad Juárez, Chihuahua, en el que murieron 40 migrantes y otros 25 resultaron heridos.",2,🤔
Matan a tres mujeres en Tihuatlán y ejecutan a dirigente de MC en Tuxtepec,2023,4,19,2023-04-11T21:30:12-00:00,https://www.proceso.com.mx/nacional/estados/2023/4/11/matan-tres-mujeres-en-tihuatlan-ejecutan-dirigente-de-mc-en-tuxtepec-305173.html,"Gregorio Barrera Soto, de Movimiento Ciudadano (MC), fue asesinado en la comunidad San Felipe de la Peña en Tuxtepec, en los límites de Oaxaca y Veracruz, a unos 40 minutos del municipio de Playa Vicente, al sur del estado.",https://www.proceso.com.mx/u/fotografias/m/2022/6/3/f300x190-155706_163866_5050.jpg,"Gregorio Barrera Soto, de Movimiento Ciudadano (MC), fue asesinado en la comunidad San Felipe de la Peña en Tuxtepec, en los límites de Oaxaca y Veracruz, a unos 40 minutos del municipio de Playa Vicente, al sur del estado.",3,😍
Aprueban reducción de edad para ser diputado federal y secretario de Estado,2023,4,19,2023-04-11T21:20:13-00:00,https://www.proceso.com.mx/nacional/2023/4/11/aprueban-reduccion-de-edad-para-ser-diputado-federal-secretario-de-estado-305169.html,Por unanimidad la Cámara de Diputados aprobó la reducción de la edad mínima de 21 a 18 años para ser legislador federal y de 30 a 25 años para ser secretario de Estado. La minuta fue enviada al Senado para su revisión y eventual aprobación.,https://www.proceso.com.mx/u/fotografias/m/2023/3/29/f300x190-171341_179501_5050.jpeg,Por unanimidad la Cámara de Diputados aprobó la reducción de la edad mínima de 21 a 18 años para ser legislador federal y de 30 a 25 años para ser secretario de Estado. La minuta fue enviada al Senado para su revisión y eventual aprobación.,2,🤔
Fallo del Tribunal Electoral no afectará a Morena en 2024: Mario Delgado,2023,4,19,2023-04-11T20:47:14-00:00,https://www.proceso.com.mx/nacional/politica/2023/4/11/fallo-del-tribunal-electoral-no-afectara-morena-en-2024-mario-delgado-305172.html,"El proyecto de la magistrada Janine Otalora considera que es excesivo, innecesario e irracional que se amplíe el mandato del actual dirigente morenista",https://www.proceso.com.mx/u/fotografias/m/2023/4/11/f300x190-171989_180149_5050.jpg,"El proyecto de la magistrada Janine Otalora considera que es excesivo, innecesario e irracional que se amplíe el mandato del actual dirigente morenista",2,🤔
Morena volverá a tener su bastión en la CDMX: Mario Delgado,2023,4,19,2023-04-11T20:24:15-00:00,https://www.proceso.com.mx/nacional/2023/4/11/morena-volvera-tener-su-bastion-en-la-cdmx-mario-delgado-305170.html,"En conferencia de prensa, Delgado admitió que hubo errores en las elecciones de 2021, entre estos una falta de organización interna y una campaña de desinformación emprendida por “el bloque opositor”.

",https://www.proceso.com.mx/u/fotografias/m/2023/4/11/f300x190-171987_180147_5463.jpg,"En conferencia de prensa, Delgado admitió que hubo errores en las elecciones de 2021, entre estos una falta de organización interna y una campaña de desinformación emprendida por “el bloque opositor”.

",0,❤
"En tres semanas, la FGJCDMX vinculó a proceso a 95 personas por delitos de violencia contra mujeres",2023,4,19,2023-04-11T20:03:16-00:00,https://www.proceso.com.mx/nacional/2023/4/11/en-tres-semanas-la-fgjcdmx-vinculo-proceso-95-personas-por-delitos-de-violencia-contra-mujeres-305165.html,"Ernestina Godoy informó que 50 personas fueron imputadas por violencia familiar; 26 por abuso sexual; siete por feminicidio; tres por violación, tres por acoso sexual; dos por el delito contra la intimidad sexual; dos por tentativa de feminicidio",https://www.proceso.com.mx/u/fotografias/m/2021/8/11/f300x190-140616_148776_5050.jpg,"Ernestina Godoy informó que 50 personas fueron imputadas por violencia familiar; 26 por abuso sexual; siete por feminicidio; tres por violación, tres por acoso sexual; dos por el delito contra la intimidad sexual; dos por tentativa de feminicidio",3,🤔
Elena Poniatowska recibirá la Medalla Belisario Domínguez 2022,2023,4,19,2023-04-11T19:43:17-00:00,https://www.proceso.com.mx/nacional/2023/4/11/elena-poniatowska-recibira-la-medalla-belisario-dominguez-2022-305168.html,La condecoración será entregada el próximo 19 de abril en la sede histórica de la Cámara Alta en Xicoténcatl 9.,https://www.proceso.com.mx/u/fotografias/m/2023/4/11/f300x190-171983_180143_5050.jpg,La condecoración será entregada el próximo 19 de abril en la sede histórica de la Cámara Alta en Xicoténcatl 9.,0,😍
Reclaman que la La Línea 9 del Metro es &quot;insegura&quot;; la Sobse responde con ocho puntos,2023,4,19,2023-04-11T19:36:18-00:00,https://www.proceso.com.mx/nacional/2023/4/11/reclaman-que-la-la-linea-del-metro-es-insegura-la-sobse-responde-con-ocho-puntos-305167.html,"La Sobse aseguró ayer, en una tarjeta informativa, que no hay riesgo en la Línea 9, conclusión obtenida a raíz del dictamen de inspección estructural ocular hecho por el Instituto para la Seguridad de las Construcciones (ISC), en la zona afectada por el hundimiento regional. ",https://www.proceso.com.mx/u/fotografias/m/2023/4/11/f300x190-171982_180142_4433.jpg,"La Sobse aseguró ayer, en una tarjeta informativa, que no hay riesgo en la Línea 9, conclusión obtenida a raíz del dictamen de inspección estructural ocular hecho por el Instituto para la Seguridad de las Construcciones (ISC), en la zona afectada por el hundimiento regional. ",4,🤔
Ordenan a juez admitir amparo de Pío López Obrador sobre videos en los que aparece recibiendo dinero,2023,4,19,2023-04-11T19:02:19-00:00,https://www.proceso.com.mx/nacional/2023/4/11/ordenan-juez-admitir-amparo-de-pio-lopez-obrador-sobre-videos-en-los-que-aparece-recibiendo-dinero-305164.html,El Cuarto Tribunal Colegiado en materia Penal en la Ciudad de México declaró fundada la queja que el hermano del presidente de la República presentó contra la decisión de un juez de Distrito de desechar su demanda de amparo.,https://www.proceso.com.mx/u/fotografias/m/2020/11/5/f300x190-124182_132342_5050.jpg,El Cuarto Tribunal Colegiado en materia Penal en la Ciudad de México declaró fundada la queja que el hermano del presidente de la República presentó contra la decisión de un juez de Distrito de desechar su demanda de amparo.,2,🤔
Gobierno de Puebla paga 2 mil 600 millones de pesos al SAT por errores de Moreno Valle,2023,4,19,2023-04-11T18:46:20-00:00,https://www.proceso.com.mx/nacional/estados/2023/4/11/gobierno-de-puebla-paga-mil-600-millones-de-pesos-al-sat-por-errores-de-moreno-valle-305158.html,"El gobernador Salomón Céspedes Peregrina manifestó que el cumplir con el pago de este crédito fiscal generará una presión a las finanzas estatales, pero descartó que se vaya a recurrir a contraer deuda para resolverlo.",https://www.proceso.com.mx/u/fotografias/m/2021/2/10/f300x190-129937_138097_5332.jpeg,"El gobernador Salomón Céspedes Peregrina manifestó que el cumplir con el pago de este crédito fiscal generará una presión a las finanzas estatales, pero descartó que se vaya a recurrir a contraer deuda para resolverlo.",3,😡
La conferencia mañanera de AMLO (120423),2023,4,17,2023-04-12T06:30:01-00:00,https://www.proceso.com.mx/nacional/2023/4/12/la-conferencia-mananera-de-amlo-120423-305191.html,,https://www.proceso.com.mx/u/fotografias/m/2023/3/31/f300x190-171477_179637_6233.jpg,,1,❤
La reforma al Tribunal Electoral &quot;es el Plan B por otra vía&quot;: Movimiento Ciudadano,2023,4,17,2023-04-12T00:40:02-00:00,https://www.proceso.com.mx/nacional/politica/2023/4/12/la-reforma-al-tribunal-electoral-es-el-plan-por-otra-via-movimiento-ciudadano-305189.html,"Afuera del Palacio de San Lázaro, los legisladores de MC mostraron una manta con la leyenda ""El INE no se toca y el Tribunal Electoral tampoco"".",https://www.proceso.com.mx/u/fotografias/m/2023/4/12/f300x190-172002_180162_5174.jpeg,"Afuera del Palacio de San Lázaro, los legisladores de MC mostraron una manta con la leyenda ""El INE no se toca y el Tribunal Electoral tampoco"".",4,🤔
"Rebelión de diputados de Morena, PT, PRI y PVEM contra la reforma al Tribunal Electoral",2023,4,17,2023-04-12T00:22:03-00:00,https://www.proceso.com.mx/nacional/politica/2023/4/12/rebelion-de-diputados-de-morena-pt-pri-pvem-contra-la-reforma-al-tribunal-electoral-305188.html,"Más de 90 legisladores están en desacuerdo con el anteproyecto de dictamen que limita al TEPJF para resolver sobre las llamadas “acciones afirmativas” para grupos sociales minoritarios y vulnerables, dijo la morenista Irma Juan Carlos.",https://www.proceso.com.mx/u/fotografias/m/2023/4/12/f300x190-172001_180161_5050.jpeg,"Más de 90 legisladores están en desacuerdo con el anteproyecto de dictamen que limita al TEPJF para resolver sobre las llamadas “acciones afirmativas” para grupos sociales minoritarios y vulnerables, dijo la morenista Irma Juan Carlos.",2,😡
Anulan condena de 50 años de prisión de “El Mochaorejas” y su banda de secuestradores,2023,4,17,2023-04-11T23:31:04-00:00,https://www.proceso.com.mx/nacional/2023/4/11/anulan-condena-de-50-anos-de-prision-de-el-mochaorejas-su-banda-de-secuestradores-305187.html,"Un tribunal anuló la condena de 50 años de prisión de Daniel Arizmendi “El Mochaorejas” y otros integrantes de su banda, quienes argumentaron que no pudieron presentar pruebas y que fueron torturados.",https://www.proceso.com.mx/u/fotografias/m/2022/8/5/f300x190-159203_167363_5050.jpg,"Un tribunal anuló la condena de 50 años de prisión de Daniel Arizmendi “El Mochaorejas” y otros integrantes de su banda, quienes argumentaron que no pudieron presentar pruebas y que fueron torturados.",3,🤔
Detienen en Irapuato a exguardia de seguridad de “La Polar” por el homicidio de Antonio Monroy,2023,4,17,2023-04-11T23:16:05-00:00,https://www.proceso.com.mx/nacional/cdmx/2023/4/11/detienen-en-irapuato-exguardia-de-seguridad-de-la-polar-por-el-homicidio-de-antonio-monroy-305186.html,"En los videos que se difundieron del momento de la agresión a Monroy en el restaurante, se observa que un hombre con uniforme de seguridad ayuda a sacar su cuerpo del establecimiento mercantil, luego de que fue golpeado por el ahora exjefe de seguridad del establecimiento.",https://www.proceso.com.mx/u/fotografias/m/2023/4/11/f300x190-171998_180158_5050.jpg,"En los videos que se difundieron del momento de la agresión a Monroy en el restaurante, se observa que un hombre con uniforme de seguridad ayuda a sacar su cuerpo del establecimiento mercantil, luego de que fue golpeado por el ahora exjefe de seguridad del establecimiento.",2,🤔
"Asesinan a seis personas en Tihuatlán, Veracruz",2023,4,17,2023-04-11T23:14:06-00:00,https://www.proceso.com.mx/nacional/estados/2023/4/11/asesinan-seis-personas-en-tihuatlan-veracruz-305184.html,"Tres hombres y tres mujeres fueron asesinados en el municipio de Tihuatlán, en el norte de Veracruz, y el líder de Movimiento Ciudadano en Playa Vicente fue ejecutado en Tuxtepec, en los límites con Oaxaca.",https://www.proceso.com.mx/u/fotografias/m/2023/4/11/f300x190-172000_180160_5050.jpg,"Tres hombres y tres mujeres fueron asesinados en el municipio de Tihuatlán, en el norte de Veracruz, y el líder de Movimiento Ciudadano en Playa Vicente fue ejecutado en Tuxtepec, en los límites con Oaxaca.",3,❤
Le encuentran 118 cadáveres de perros en su camioneta,2023,4,17,2023-04-11T22:51:07-00:00,https://www.proceso.com.mx/nacional/2023/4/11/le-encuentran-118-cadaveres-de-perros-en-su-camioneta-305179.html,"Francisco Javier “O” fue consignado por el delito de maltrato animal. Tras descubrir los cadáveres de los perros, la policía municipal de Ciudad Juárez, Chihuahua, lo detuvo mientras maltrataba a otros tres animales.",https://www.proceso.com.mx/u/fotografias/m/2023/4/11/f300x190-171993_180153_5050.jpeg,"Francisco Javier “O” fue consignado por el delito de maltrato animal. Tras descubrir los cadáveres de los perros, la policía municipal de Ciudad Juárez, Chihuahua, lo detuvo mientras maltrataba a otros tres animales.",3,🥺
Exigen renuncia de coordinador de Delegados por la Paz de Oaxaca… por violencia de género,2023,4,17,2023-04-11T22:38:08-00:00,https://www.proceso.com.mx/nacional/2023/4/11/exigen-renuncia-de-coordinador-de-delegados-por-la-paz-de-oaxaca-por-violencia-de-genero-305178.html,"Martha Aracely Cruz, expareja de Donato Vargas, dijo que perdió a dos hijos por los golpes que le propinaba, y Sandra Domínguez, denunció que el funcionario es integrante de dos grupos de WhatsApp: “Sierra XXX” y “Mega Peda”, donde comparte fotos de mujeres mixes desnudas.",https://www.proceso.com.mx/u/fotografias/m/2023/4/11/f300x190-171992_180152_5553.jpg,"Martha Aracely Cruz, expareja de Donato Vargas, dijo que perdió a dos hijos por los golpes que le propinaba, y Sandra Domínguez, denunció que el funcionario es integrante de dos grupos de WhatsApp: “Sierra XXX” y “Mega Peda”, donde comparte fotos de mujeres mixes desnudas.",2,😡
“¡Están robando!”: tres asaltantes irrumpen en una tienda Mixup de Cuautitlán Izcalli (Video),2023,4,17,2023-04-11T22:13:09-00:00,https://www.proceso.com.mx/nacional/estados/2023/4/11/estan-robando-tres-asaltantes-irrumpen-en-una-tienda-mixup-de-cuautitlan-izcalli-video-305177.html,"La tienda asaltada está ubicada en la plaza Luna Parc, en Avenida Primero de Mayo, colonia Centro Urbano.

",https://www.proceso.com.mx/u/fotografias/m/2023/4/11/f300x190-171991_180151_5050.jpg,"La tienda asaltada está ubicada en la plaza Luna Parc, en Avenida Primero de Mayo, colonia Centro Urbano.

",0,🤔
"Emiten Alerta Amber por la desaparición de Jesús Armando, de 4 años, en Tijuana",2023,4,17,2023-04-11T22:12:10-00:00,https://www.proceso.com.mx/nacional/estados/2023/4/11/emiten-alerta-amber-por-la-desaparicion-de-jesus-armando-de-anos-en-tijuana-305175.html,"La Fiscalía de Baja California emitió una Alerta Amber por la desaparición de Jesús Armando Vizcarra Soltero, de 4 años de edad, en Tijuana; sospechan que la madre lo sustrajo de forma ilegal.",https://www.proceso.com.mx/u/fotografias/m/2023/4/11/f300x190-171990_180150_5130.jpg,"La Fiscalía de Baja California emitió una Alerta Amber por la desaparición de Jesús Armando Vizcarra Soltero, de 4 años de edad, en Tijuana; sospechan que la madre lo sustrajo de forma ilegal.",3,🤔
"La FGR procede penalmente contra Francisco Garduño, director del Instituto Nacional de Migración",2023,4,17,2023-04-11T22:01:11-00:00,https://www.proceso.com.mx/nacional/2023/4/11/la-fgr-procede-penalmente-contra-francisco-garduno-director-del-instituto-nacional-de-migracion-305176.html,"Le imputa ejercicio indebido del servicio público por no dar condiciones de seguridad en los centros migratorios, lo que derivó en hechos como el incendio en Ciudad Juárez, Chihuahua, en el que murieron 40 migrantes y otros 25 resultaron heridos.",https://www.proceso.com.mx/u/fotografias/m/2023/4/1/f300x190-171524_179684_5050.jpg,"Le imputa ejercicio indebido del servicio público por no dar condiciones de seguridad en los centros migratorios, lo que derivó en hechos como el incendio en Ciudad Juárez, Chihuahua, en el que murieron 40 migrantes y otros 25 resultaron heridos.",2,🤔
Matan a tres mujeres en Tihuatlán y ejecutan a dirigente de MC en Tuxtepec,2023,4,17,2023-04-11T21:30:12-00:00,https://www.proceso.com.mx/nacional/estados/2023/4/11/matan-tres-mujeres-en-tihuatlan-ejecutan-dirigente-de-mc-en-tuxtepec-305173.html,"Gregorio Barrera Soto, de Movimiento Ciudadano (MC), fue asesinado en la comunidad San Felipe de la Peña en Tuxtepec, en los límites de Oaxaca y Veracruz, a unos 40 minutos del municipio de Playa Vicente, al sur del estado.",https://www.proceso.com.mx/u/fotografias/m/2022/6/3/f300x190-155706_163866_5050.jpg,"Gregorio Barrera Soto, de Movimiento Ciudadano (MC), fue asesinado en la comunidad San Felipe de la Peña en Tuxtepec, en los límites de Oaxaca y Veracruz, a unos 40 minutos del municipio de Playa Vicente, al sur del estado.",3,😍
Aprueban reducción de edad para ser diputado federal y secretario de Estado,2023,4,17,2023-04-11T21:20:13-00:00,https://www.proceso.com.mx/nacional/2023/4/11/aprueban-reduccion-de-edad-para-ser-diputado-federal-secretario-de-estado-305169.html,Por unanimidad la Cámara de Diputados aprobó la reducción de la edad mínima de 21 a 18 años para ser legislador federal y de 30 a 25 años para ser secretario de Estado. La minuta fue enviada al Senado para su revisión y eventual aprobación.,https://www.proceso.com.mx/u/fotografias/m/2023/3/29/f300x190-171341_179501_5050.jpeg,Por unanimidad la Cámara de Diputados aprobó la reducción de la edad mínima de 21 a 18 años para ser legislador federal y de 30 a 25 años para ser secretario de Estado. La minuta fue enviada al Senado para su revisión y eventual aprobación.,2,🤔
Fallo del Tribunal Electoral no afectará a Morena en 2024: Mario Delgado,2023,4,17,2023-04-11T20:47:14-00:00,https://www.proceso.com.mx/nacional/politica/2023/4/11/fallo-del-tribunal-electoral-no-afectara-morena-en-2024-mario-delgado-305172.html,"El proyecto de la magistrada Janine Otalora considera que es excesivo, innecesario e irracional que se amplíe el mandato del actual dirigente morenista",https://www.proceso.com.mx/u/fotografias/m/2023/4/11/f300x190-171989_180149_5050.jpg,"El proyecto de la magistrada Janine Otalora considera que es excesivo, innecesario e irracional que se amplíe el mandato del actual dirigente morenista",2,🤔
Morena volverá a tener su bastión en la CDMX: Mario Delgado,2023,4,17,2023-04-11T20:24:15-00:00,https://www.proceso.com.mx/nacional/2023/4/11/morena-volvera-tener-su-bastion-en-la-cdmx-mario-delgado-305170.html,"En conferencia de prensa, Delgado admitió que hubo errores en las elecciones de 2021, entre estos una falta de organización interna y una campaña de desinformación emprendida por “el bloque opositor”.

",https://www.proceso.com.mx/u/fotografias/m/2023/4/11/f300x190-171987_180147_5463.jpg,"En conferencia de prensa, Delgado admitió que hubo errores en las elecciones de 2021, entre estos una falta de organización interna y una campaña de desinformación emprendida por “el bloque opositor”.

",0,❤
"En tres semanas, la FGJCDMX vinculó a proceso a 95 personas por delitos de violencia contra mujeres",2023,4,17,2023-04-11T20:03:16-00:00,https://www.proceso.com.mx/nacional/2023/4/11/en-tres-semanas-la-fgjcdmx-vinculo-proceso-95-personas-por-delitos-de-violencia-contra-mujeres-305165.html,"Ernestina Godoy informó que 50 personas fueron imputadas por violencia familiar; 26 por abuso sexual; siete por feminicidio; tres por violación, tres por acoso sexual; dos por el delito contra la intimidad sexual; dos por tentativa de feminicidio",https://www.proceso.com.mx/u/fotografias/m/2021/8/11/f300x190-140616_148776_5050.jpg,"Ernestina Godoy informó que 50 personas fueron imputadas por violencia familiar; 26 por abuso sexual; siete por feminicidio; tres por violación, tres por acoso sexual; dos por el delito contra la intimidad sexual; dos por tentativa de feminicidio",3,🤔
Elena Poniatowska recibirá la Medalla Belisario Domínguez 2022,2023,4,17,2023-04-11T19:43:17-00:00,https://www.proceso.com.mx/nacional/2023/4/11/elena-poniatowska-recibira-la-medalla-belisario-dominguez-2022-305168.html,La condecoración será entregada el próximo 19 de abril en la sede histórica de la Cámara Alta en Xicoténcatl 9.,https://www.proceso.com.mx/u/fotografias/m/2023/4/11/f300x190-171983_180143_5050.jpg,La condecoración será entregada el próximo 19 de abril en la sede histórica de la Cámara Alta en Xicoténcatl 9.,0,😍
Reclaman que la La Línea 9 del Metro es &quot;insegura&quot;; la Sobse responde con ocho puntos,2023,4,17,2023-04-11T19:36:18-00:00,https://www.proceso.com.mx/nacional/2023/4/11/reclaman-que-la-la-linea-del-metro-es-insegura-la-sobse-responde-con-ocho-puntos-305167.html,"La Sobse aseguró ayer, en una tarjeta informativa, que no hay riesgo en la Línea 9, conclusión obtenida a raíz del dictamen de inspección estructural ocular hecho por el Instituto para la Seguridad de las Construcciones (ISC), en la zona afectada por el hundimiento regional. ",https://www.proceso.com.mx/u/fotografias/m/2023/4/11/f300x190-171982_180142_4433.jpg,"La Sobse aseguró ayer, en una tarjeta informativa, que no hay riesgo en la Línea 9, conclusión obtenida a raíz del dictamen de inspección estructural ocular hecho por el Instituto para la Seguridad de las Construcciones (ISC), en la zona afectada por el hundimiento regional. ",4,🤔
Ordenan a juez admitir amparo de Pío López Obrador sobre videos en los que aparece recibiendo dinero,2023,4,17,2023-04-11T19:02:19-00:00,https://www.proceso.com.mx/nacional/2023/4/11/ordenan-juez-admitir-amparo-de-pio-lopez-obrador-sobre-videos-en-los-que-aparece-recibiendo-dinero-305164.html,El Cuarto Tribunal Colegiado en materia Penal en la Ciudad de México declaró fundada la queja que el hermano del presidente de la República presentó contra la decisión de un juez de Distrito de desechar su demanda de amparo.,https://www.proceso.com.mx/u/fotografias/m/2020/11/5/f300x190-124182_132342_5050.jpg,El Cuarto Tribunal Colegiado en materia Penal en la Ciudad de México declaró fundada la queja que el hermano del presidente de la República presentó contra la decisión de un juez de Distrito de desechar su demanda de amparo.,2,🤔
Gobierno de Puebla paga 2 mil 600 millones de pesos al SAT por errores de Moreno Valle,2023,4,17,2023-04-11T18:46:20-00:00,https://www.proceso.com.mx/nacional/estados/2023/4/11/gobierno-de-puebla-paga-mil-600-millones-de-pesos-al-sat-por-errores-de-moreno-valle-305158.html,"El gobernador Salomón Céspedes Peregrina manifestó que el cumplir con el pago de este crédito fiscal generará una presión a las finanzas estatales, pero descartó que se vaya a recurrir a contraer deuda para resolverlo.",https://www.proceso.com.mx/u/fotografias/m/2021/2/10/f300x190-129937_138097_5332.jpeg,"El gobernador Salomón Céspedes Peregrina manifestó que el cumplir con el pago de este crédito fiscal generará una presión a las finanzas estatales, pero descartó que se vaya a recurrir a contraer deuda para resolverlo.",3,😡
Fotografía ganadora del World Press Photo retrata la tragedia de la guerra en Ucrania,2023,4,20,2023-04-20T09:02:01-00:00,https://www.proceso.com.mx/cultura/2023/4/20/fotografia-ganadora-del-world-press-photo-retrata-la-tragedia-de-la-guerra-en-ucrania-305653.html,"La imagen captada por el fotoperiodista Evgeniy Maloletka de AP y nombrada como ""Ataque aéreo del Hospital de Maternidad de Mariupol"", muestra el momento en que una mujer embarazada es desalojada en medio de la guerra entre Ucrania y Rusia. ",https://www.proceso.com.mx/u/fotografias/m/2023/4/20/f300x190-172435_180595_5050.jpg,"La imagen captada por el fotoperiodista Evgeniy Maloletka de AP y nombrada como ""Ataque aéreo del Hospital de Maternidad de Mariupol"", muestra el momento en que una mujer embarazada es desalojada en medio de la guerra entre Ucrania y Rusia. ",0,😍
Luis Miguel Tour 2023: Estas son las fechas y los países donde ofrecerá conciertos,2023,4,20,2023-04-19T20:40:02-00:00,https://www.proceso.com.mx/cultura/2023/4/19/luis-miguel-tour-2023-estas-son-las-fechas-los-paises-donde-ofrecera-conciertos-305635.html,"Será a partir de noviembre que el intérprete de ""La incondicional"" comience su gira por México con una presentación en Monterrey, seguida de tres conciertos en la Ciudad de México, así como otras ciudades como Guadalajara y Morelia. En total prepara 13 eventos en el país.",https://www.proceso.com.mx/u/fotografias/m/2021/10/5/f300x190-143887_152047_5119.jpg,"Será a partir de noviembre que el intérprete de ""La incondicional"" comience su gira por México con una presentación en Monterrey, seguida de tres conciertos en la Ciudad de México, así como otras ciudades como Guadalajara y Morelia. En total prepara 13 eventos en el país.",3,❤
"Moonbin, cantante de Astro, muere a los 25 años; en junio visitaría México",2023,4,20,2023-04-19T20:40:03-00:00,https://www.proceso.com.mx/cultura/2023/4/19/moonbin-cantante-de-astro-muere-los-25-anos-en-junio-visitaria-mexico-305629.html,"El cuerpo del también modelo, bailarín y actor fue encontrado en su departamento, pero hasta el momento se desconocen las causas de su fallecimiento.",https://www.proceso.com.mx/u/fotografias/m/2023/4/19/f300x190-172417_180577_4936.jpg,"El cuerpo del también modelo, bailarín y actor fue encontrado en su departamento, pero hasta el momento se desconocen las causas de su fallecimiento.",3,😍
Elena Poniatowska recibe Medalla Belisario Domínguez: “Los premios son un reconocimiento al pasado”,2023,4,20,2023-04-19T19:16:04-00:00,https://www.proceso.com.mx/cultura/2023/4/19/elena-poniatowska-recibe-medalla-belisario-dominguez-los-premios-son-un-reconocimiento-al-pasado-305625.html,"En sesión solmenne en la Cámara Alta, se le entregó el reconocimiento a la escritora y periodista por su aportación a las letras mexicanas y visibilizar situaciones socio-históricas de México.",https://www.proceso.com.mx/u/fotografias/m/2023/4/19/f300x190-172412_180572_5651.jpg,"En sesión solmenne en la Cámara Alta, se le entregó el reconocimiento a la escritora y periodista por su aportación a las letras mexicanas y visibilizar situaciones socio-históricas de México.",0,❤
Inicia Feria del Libro de Bogotá con México como invitado de honor,2023,4,20,2023-04-19T10:54:05-00:00,https://www.proceso.com.mx/cultura/2023/4/19/inicia-feria-del-libro-de-bogota-con-mexico-como-invitado-de-honor-305590.html,"El tema de esta edición, la número 35 de una de las principales ferias de América Latina, será “Raíces”, lo que se traducirá en una celebración transversal de los orígenes indígenas, africanos y españoles de la región.",https://www.proceso.com.mx/u/fotografias/m/2023/4/19/f300x190-172376_180536_5050.jpg,"El tema de esta edición, la número 35 de una de las principales ferias de América Latina, será “Raíces”, lo que se traducirá en una celebración transversal de los orígenes indígenas, africanos y españoles de la región.",2,❤
Netflix retrasa la expansión de la cuenta compartida de pago,2023,4,20,2023-04-19T10:50:06-00:00,https://www.proceso.com.mx/cultura/2023/4/19/netflix-retrasa-la-expansion-de-la-cuenta-compartida-de-pago-305589.html,"La compañía aludió a las ""oportunidades"" que han encontrado para ""mejorar la experiencia para los miembros"".",https://www.proceso.com.mx/u/fotografias/m/2022/8/29/f300x190-160417_168577_5050.jpg,"La compañía aludió a las ""oportunidades"" que han encontrado para ""mejorar la experiencia para los miembros"".",0,🤔
Homenaje a Octavio Paz en el Colegio Nacional,2023,4,20,2023-04-18T23:29:07-00:00,https://www.proceso.com.mx/cultura/2023/4/18/homenaje-octavio-paz-en-el-colegio-nacional-305572.html,"El Colegio Nacional rendirá homenaje el miércoles 19 de abril al Nobel mexicano, Octavio Paz, recordando los 25 años de su muerte.",https://www.proceso.com.mx/u/fotografias/m/2023/4/18/f300x190-172363_180523_5050.jpg,"El Colegio Nacional rendirá homenaje el miércoles 19 de abril al Nobel mexicano, Octavio Paz, recordando los 25 años de su muerte.",1,❤
"Placebo, explosión de rock en el Palacio de los Deportes",2023,4,20,2023-04-18T19:20:08-00:00,https://www.proceso.com.mx/cultura/2023/4/18/placebo-explosion-de-rock-en-el-palacio-de-los-deportes-305551.html,"El radiante cerrojazo infló los cánticos a todo pulmón vía el clásico ochentero “Shout” en tributo a Tears for Fears. Obsequiaron “Fix Yourself” y “Running up That Hill (A Deal With God)”, este último corte honrando a la estrella británica Kate Bush.",https://www.proceso.com.mx/u/fotografias/m/2023/4/18/f300x190-172343_180503_5277.jpeg,"El radiante cerrojazo infló los cánticos a todo pulmón vía el clásico ochentero “Shout” en tributo a Tears for Fears. Obsequiaron “Fix Yourself” y “Running up That Hill (A Deal With God)”, este último corte honrando a la estrella británica Kate Bush.",3,❤
